transaction_amount,num_transactions,account_age_days,transaction_time,label
83.26158555432872,2,17,11,0
326.5784281738989,2,2707,7,0
548.0911059038909,2,2810,18,0
239.99293845539896,0,255,8,0
49.86756033257006,3,3260,9,0
390.71441483389833,4,328,20,0
275.0758364183733,5,3452,22,0
394.19276773894035,1,1998,6,0
440.5724810000797,3,346,9,0
1111.6291126435435,1,2288,2,0
255.68738807347006,3,1497,1,0
125.40152247065338,1,2355,6,0
313.6334216881727,1,176,9,0
21.26863203786454,1,2361,7,0
683.0673628111593,3,2954,11,0
38.1390667711373,3,544,19,0
119.17892808273088,1,2383,16,0
507.4310030994951,2,3451,21,0
272.8782449820377,2,2884,8,0
150.08220660750248,0,3612,19,0
192.41452513756334,1,2948,2,0
578.371491571934,1,2749,21,0
124.6566268587116,2,1357,21,0
611.2589161781466,3,1164,3,0
27.678810647798482,2,1807,6,0
449.904014023814,2,1309,17,0
564.270923887604,1,1367,16,0
60.201014679065594,2,2317,21,0
168.81811636835513,1,2854,2,0
54.276679756411895,0,186,2,0
720.9169621902869,2,110,1,1
229.93981245221872,1,767,16,0
302.623259825137,2,35,17,0
65.62856207861184,4,1246,18,0
71.38041931010838,1,1646,16,0
12.71487786399792,5,3586,23,0
116.61228163089606,3,1770,15,0
246.12012157104402,0,798,15,0
585.4409922781921,1,3171,21,0
981.1442855851989,1,2679,1,1
171.48937539501046,1,10,13,0
918.0499721593043,3,2257,14,0
381.0820771497925,0,1660,3,0
1235.0371892663918,0,38,0,1
224.97112086079662,1,1979,20,0
89.8876434643903,3,2142,10,0
16.281956759559282,5,3305,17,0
388.48106925067026,3,887,16,0
38.794544505265584,2,1187,8,0
214.15321275112407,1,2887,3,1
228.08811091925816,5,2700,23,0
249.32069068525675,0,2290,13,0
275.3249364741749,2,2730,2,0
54.548422498730865,2,2146,19,0
143.28370500022868,4,3455,19,0
288.0682616521109,4,579,21,0
1050.161461958539,1,3361,3,0
390.1794059929589,4,2664,15,0
767.6451122490678,0,141,20,0
430.91280114250543,2,203,11,0
268.73839241522063,3,1512,20,0
63.96664292332282,2,3476,7,0
329.6007737903055,3,2015,8,0
292.95522148910766,2,2465,10,0
276.7448367891574,4,2850,23,0
201.87743240801862,3,3378,4,0
225.65051161060873,3,946,11,0
122.13908532665468,2,2185,21,0
219.76149267871958,1,775,19,0
66.02792724045017,7,905,1,0
490.6951398065128,1,618,10,0
61.65628172616673,0,922,10,0
26.638311820318897,0,3202,20,0
171.94120187990458,2,1797,0,0
322.15316764136617,0,2673,16,0
172.72490572902203,3,2882,16,0
97.20181445264296,1,1140,3,0
245.0498297375565,2,138,13,0
127.85451784419702,1,2463,4,0
810.3269497995622,2,3233,3,0
767.8055602577122,2,2668,5,0
209.37063218154498,4,248,17,0
119.19729762253718,1,3206,20,0
400.83145461324875,2,526,12,0
11.22114777460718,2,1614,5,0
193.17513740063455,3,3343,14,0
122.98808631352523,0,225,4,0
759.734923249348,3,1145,5,0
3.6226935840420253,3,735,23,0
241.43478654695957,1,721,17,0
404.8887436025902,2,463,6,0
199.08699184785567,1,2964,5,0
26.781534259580614,0,2288,7,0
1077.6498780027769,3,21,23,0
479.0239589552183,3,2496,2,1
285.7201572578451,0,1821,3,0
80.9957860223878,2,1979,18,0
198.20288489654155,2,3401,9,0
168.18837326584844,5,448,8,0
23.354683370364683,2,1964,22,0
33.66866588426644,0,255,0,0
545.0724544414576,0,1186,18,0
82.25999063039637,2,303,11,0
65.0583498778147,2,1788,18,0
210.90559381450478,2,777,12,0
439.273049324304,3,3260,21,0
19.184494548292935,1,624,14,0
257.97873369424,1,1054,1,0
38.0809649189936,2,1460,19,0
11.142710180925409,1,3387,11,0
16.255753343087886,2,2935,17,0
539.0269749845436,4,2436,20,0
37.65960772841203,4,680,3,0
13.860734349043371,1,480,19,0
172.82259245895904,3,2656,11,0
557.3572278247977,1,135,19,0
91.30948896479427,2,1062,12,0
164.3052997083661,2,288,3,0
12.222390758954663,3,1093,13,0
178.84889216254155,1,2794,20,0
258.5500543461127,2,3139,17,0
253.82451768019482,2,3640,5,0
121.23182108403505,2,2240,0,0
113.73453292066257,1,1144,9,0
33.824192264639215,0,2449,17,0
137.08988964278709,1,1424,18,0
31.439758259447622,2,3595,1,0
436.4952553318109,1,909,14,0
1016.8485162658774,3,658,2,0
1052.7128613605714,1,3086,7,0
600.9021903956482,4,3618,18,0
275.4819206265849,2,1740,10,0
362.0587900026291,2,1622,13,0
100.7281840912502,0,2517,15,0
298.9009982561182,2,893,9,0
182.4486086856902,6,2202,16,0
197.34405352673377,2,1194,14,0
425.36840237212,2,3005,10,0
99.35160165934978,0,679,7,0
114.83511134669969,4,3458,7,0
775.6507249881039,1,2745,6,0
17.360022463748,1,2354,19,0
392.17640026009974,3,1649,4,1
731.868038129571,2,1680,20,0
282.76192877673,4,3390,15,0
237.16653671879027,1,2402,15,0
86.20231087511334,1,907,9,0
126.14719862357806,4,1235,21,0
573.2610577660361,4,1727,21,0
245.76154672963298,5,2846,6,0
216.92249100235898,1,2742,3,0
31.46809191175296,0,1479,23,0
4.847398986882529,4,1691,1,0
994.6588787342386,2,854,8,0
141.95596711478044,1,2240,14,0
277.30674681323677,4,593,21,0
24.921586148953338,0,3407,13,0
344.7642278683368,3,2953,11,0
808.9849340690472,1,968,16,0
257.1697912775748,2,1020,16,0
40.44205794912921,1,898,12,0
502.8944676867192,4,1585,23,1
436.17572467714683,1,816,9,0
156.47323368806414,4,2615,12,0
635.6737046931189,0,1872,6,0
313.8198589284275,3,1091,2,0
688.530702488815,1,627,23,0
293.055401622099,2,112,14,0
42.223077552277,0,671,23,0
111.18509570234839,1,3179,6,0
67.61692723890663,2,26,4,0
718.4972907777907,1,3049,7,0
428.6354080720343,1,622,20,0
338.47261600780433,1,1090,16,0
107.4169062790118,2,3486,7,0
61.018737969573856,1,717,6,0
423.7312457847659,0,2661,6,0
192.8263166020041,3,3572,1,0
76.77346377100027,2,1742,10,0
287.6201323165311,1,3073,11,0
12.350945294378187,2,2630,11,0
243.50144646748495,1,2507,1,1
189.64779612704905,2,369,2,0
48.03595491633204,0,2775,11,0
1253.0794641691602,3,1846,5,0
70.37412278878274,2,142,5,0
41.900413899985615,1,14,18,0
68.27158035114547,3,3540,20,0
439.68067475948754,3,2759,8,0
166.27950975589206,2,531,22,0
250.00976660025825,2,3482,8,0
6.369896970989183,2,2875,17,0
10.511410104580214,2,3222,9,0
177.0827249381821,3,2879,9,0
508.9160944666738,2,3405,0,0
649.470755146967,1,3146,17,0
57.06063688156535,2,438,0,1
372.74620755981675,3,383,2,1
1952.8031370959231,2,915,1,1
258.11282595245643,2,3423,2,1
530.8218494705272,2,1290,10,0
43.055698146556885,3,2853,21,0
821.8366717713822,2,973,5,0
417.60116990517685,4,1681,18,0
850.7704894928402,2,2038,8,0
338.67558657557896,1,2999,10,0
135.48598221459312,2,2453,1,0
835.0641927635636,2,3069,10,0
96.70970708638453,2,886,4,0
121.11762160845672,2,3495,18,0
362.0013504930501,3,1684,16,0
434.854988063027,1,3015,17,0
795.2323446017415,3,79,21,0
68.74939594248211,3,309,13,0
479.8433564972192,3,727,9,0
402.4491370210375,2,3105,16,0
19.77610062214703,3,2938,10,0
146.92632730208544,2,1452,1,0
99.70571244079458,3,1730,9,0
108.93314991317568,1,1714,20,0
1221.4266224035916,1,1359,0,0
308.8188599519403,2,3527,13,0
379.4101470915831,2,713,10,0
1759.4284065842385,3,951,1,1
142.05981030986223,3,1436,9,0
485.60440316586124,3,470,19,0
171.02992163373364,2,1539,20,0
610.9920321250223,1,2613,4,0
59.77594201476893,2,938,4,0
885.1483925875164,2,2169,13,0
74.06635952505333,3,2198,4,0
118.45571498750063,1,2201,5,0
423.4125626704776,2,1753,23,0
150.1413953097111,1,1952,15,0
281.1098433214665,3,3052,22,0
176.40569814400857,1,1671,14,0
406.86917631518634,1,1280,5,0
185.50175673568583,6,574,2,1
18.07089259767916,2,3135,15,0
106.97222648162207,1,3365,18,0
192.91231614814686,2,2116,19,0
55.18408189334705,2,225,12,0
131.45721958780675,0,847,18,0
153.23919639673684,3,3526,12,0
17.73138346091607,2,2606,7,0
262.62184048666853,4,3362,5,0
647.1390195116775,3,2924,21,0
49.37145613474087,3,2295,16,0
273.24771772928466,1,1340,4,0
327.85396716659164,1,2957,7,0
163.07421904078038,5,292,17,0
362.2914414028294,1,3552,18,0
158.6620246864955,1,2262,11,0
210.73950995521858,3,2816,11,0
2.214063432404104,2,1584,12,0
353.02415649090335,6,2653,3,0
324.8299605605408,1,971,9,0
11.747288268785208,4,3590,15,0
137.77851081303038,1,1217,4,0
1159.425066021157,2,1011,11,0
163.79937538685573,1,1639,15,0
209.11367391507233,4,1458,22,0
722.150966745745,0,2122,14,0
378.9702498484663,1,3146,20,0
261.7324915028397,2,625,1,0
479.5563374090334,0,2712,22,0
599.3391485898005,1,1287,15,0
183.1319552677945,0,3158,10,0
193.36903412695088,2,58,21,0
146.35299340914136,2,1685,8,0
1020.714685180646,3,2774,1,0
358.37139542639454,2,3489,17,0
65.24366605755532,0,1305,1,1
596.243902869777,1,1631,12,0
196.50115706485323,1,208,7,0
21.36951123397799,4,1908,9,0
239.36387150099893,0,1167,16,0
161.95497433777297,2,413,23,0
630.5046847318853,0,1619,20,0
68.44479413266266,1,1076,0,0
1387.3080010362755,1,1041,23,1
244.72239787062716,2,2778,10,0
16.847417682229175,3,740,0,0
1071.0123068135892,1,804,5,0
215.61042439532844,2,419,11,0
103.11782344652623,1,3496,15,0
190.12791965322793,0,919,10,0
585.2781594141686,2,2249,17,0
109.11121612713951,5,3490,1,0
64.20920862301186,3,1466,16,0
41.45853134325456,2,1526,16,0
106.08648234530904,3,3154,19,0
454.30390019281555,0,80,20,0
191.3854811581648,3,2237,3,0
77.42983695145202,0,1504,5,0
54.52311699107556,2,3228,23,0
198.03318011862754,0,828,23,1
843.645317567342,2,3232,10,0
126.0335759269224,2,2802,17,0
1329.9726353226947,5,2874,16,0
199.2107896180724,1,1618,1,0
59.22955390009498,3,1068,12,0
665.3080407605305,0,1186,5,0
185.05333633903444,0,1757,10,0
371.02250983171575,2,1685,19,0
1235.1903150336966,4,1660,6,0
15.443367212575868,0,510,17,0
30.50835967405559,0,1537,16,0
382.37946816296187,1,695,12,0
174.5505886340527,2,3280,23,1
61.113105376603194,2,1121,13,0
12.047252046000036,0,2069,8,0
6.626665505618586,1,1379,12,0
446.8113833457685,3,1975,5,0
43.311296762011295,2,1529,21,0
189.17603086161148,4,1428,0,0
279.3427540692319,1,1247,0,0
167.76945383221855,3,400,3,0
14.620970527087815,1,2037,23,1
1097.3444423418598,3,3534,4,1
8.987506550256676,1,2608,3,1
430.50662508728306,1,3104,2,0
671.3328712991117,1,489,5,0
170.1341066769282,3,288,0,0
230.06554896750492,2,3509,10,0
194.44261840326612,2,1404,9,0
147.89994483680155,2,437,17,0
655.239445653991,1,2178,3,0
673.1067371051273,4,441,5,0
122.75898253991178,4,1517,18,0
286.407942110476,0,790,8,0
784.8091100716445,2,997,9,0
981.5129253735088,2,1269,19,0
213.3683201813714,4,3124,22,0
180.8958734987242,4,2769,4,0
98.00767775645778,1,2912,21,0
957.3189122828226,3,2278,15,0
46.23021088834038,2,2513,21,0
260.1284636078098,3,186,1,0
99.61571791861573,0,162,8,0
98.13829204956964,2,3271,10,0
155.74232415130348,2,2449,1,0
2015.8692484571313,4,3544,17,0
16.96040939587006,0,1480,1,0
259.2104157845731,3,791,13,0
66.17798291865853,6,3063,1,1
50.355524173692885,1,545,3,0
173.71150156035785,3,2461,7,0
214.286811785775,1,2579,7,0
89.84236267972621,3,1145,0,0
114.13977143303426,1,69,0,0
27.294982994213775,3,2341,3,0
108.38557388265586,2,1751,17,0
1019.3867467837526,4,635,18,0
868.5347590485972,2,3482,9,0
122.33556981672945,2,1304,17,0
253.7873829383567,1,566,9,0
721.0380088792788,0,533,8,0
1.860906498581899,1,1633,21,0
499.30062986005714,3,1882,6,0
889.0931154847904,1,2698,5,0
28.73057778790255,3,554,0,0
52.823492916658786,2,1949,4,0
1915.488409731673,2,953,2,1
231.35865685708444,3,2806,14,0
4.289511212852741,3,3491,23,0
89.37306006654772,3,2076,13,0
179.32037867368626,0,1420,6,0
354.1832605931914,1,570,8,0
396.3322404701145,0,2687,11,0
1615.9160005491149,2,428,16,0
101.697325618864,1,2823,17,0
231.80007371726595,5,3216,1,0
228.63572501833966,3,980,16,0
156.0836794675308,2,1117,23,0
55.59609636233669,2,35,19,0
1137.6933917034207,1,3542,6,0
575.8448267663576,1,2574,9,0
206.9456347248303,1,3387,14,0
277.3312147841668,0,3556,0,0
214.9967899111306,3,2878,1,1
235.43868826803055,5,1738,10,0
356.20367489313105,1,2424,7,0
217.18525073577683,3,2882,11,0
1390.2305265691011,2,2704,2,0
283.5163844956622,2,2915,14,0
139.07466923210535,0,1007,20,0
443.7229980654919,0,2536,4,0
56.066092913535556,1,3568,4,0
145.60380784291002,3,1995,16,0
127.83458656613091,3,1400,1,0
169.58828898903505,2,3563,0,0
456.67522592052796,2,1323,17,0
198.59517101624687,1,2401,8,0
473.9847778725347,3,354,4,0
257.7526687481754,2,3553,19,0
125.59676310615723,1,979,12,0
498.18580131872585,1,2452,1,0
81.6566821955241,2,1418,21,0
190.9298536553174,5,403,0,1
210.65814793504921,2,2805,7,0
90.67601444808712,2,1515,9,0
2.7385721665969673,2,1548,19,0
313.49091264465545,5,394,5,0
214.67540156017256,0,2631,10,0
176.91617995111147,1,1720,13,0
1023.0882209720484,1,104,9,0
254.02882984673775,0,2059,9,0
597.2788584991587,3,1010,10,0
45.05515012434222,1,1744,3,0
252.63790093024275,3,1249,23,0
1538.4446688280914,1,1341,23,1
262.47681117871286,2,1918,8,0
379.76954590621835,1,422,4,0
139.5853471253025,5,2321,0,0
29.101825734315575,1,2102,10,0
539.3259272872525,5,1197,4,1
150.50000399054463,0,2295,20,0
605.3576256776462,2,2713,4,0
83.91230670072858,1,618,1,0
1020.9678793520894,2,1183,8,0
952.0138940077316,1,3178,5,0
85.35877158653496,2,295,10,0
128.33712196365477,2,276,9,0
677.7305266140936,1,2633,11,0
1019.9594690093729,2,3115,2,0
175.7936056162172,5,194,6,0
116.13894011657207,6,311,17,0
224.02389514566136,2,620,22,0
349.20379243387663,3,1127,11,0
95.84451538697778,2,2693,10,0
400.08003362406464,4,250,1,0
15.911821316154462,4,3468,20,0
15.165279243671282,2,2830,9,0
146.46871074187496,1,956,12,0
130.842184609962,2,2016,12,0
113.77838107163056,2,296,14,0
202.6038268940681,1,238,12,0
339.4294426433512,4,810,23,1
64.05374323289857,2,2337,5,0
111.08856219176496,0,2585,2,0
1105.5173036456658,3,1654,19,0
158.85650173123173,1,1766,19,0
176.48093397851903,4,2304,8,0
257.7924012552252,2,521,3,0
1228.4372299830206,4,1143,19,0
82.96380333203246,5,2167,4,0
713.0006774757044,2,1115,23,1
377.61814388802674,0,2220,23,0
280.43144881164085,4,723,11,0
27.824890320239206,1,2874,16,0
338.9122809141864,3,1945,4,0
19.872298388626888,3,1140,3,0
272.00806689548045,1,1558,7,0
403.6392261496206,4,2397,8,0
174.4255831042331,3,567,0,1
552.8312237285382,1,476,23,0
9.24720659807982,1,3517,7,0
1004.3062036889481,4,2156,2,1
185.03870345909817,0,1977,9,0
73.61212385475933,2,2637,17,0
43.08426588581483,1,1597,22,0
919.2493822524054,1,1146,13,0
22.632309457176927,3,1628,4,0
66.60329035469229,4,1859,14,0
128.23148427221471,1,1246,4,0
290.4606722696692,2,1483,21,0
236.10623410411907,0,1666,11,0
40.28012492345394,2,1522,9,0
102.6321782470812,2,370,7,0
81.8387359531566,3,1977,0,0
72.06511366779976,1,760,2,0
158.87225364226495,1,3193,15,0
365.25062671786077,2,1225,22,0
73.56036235670838,0,3233,10,0
137.03330592695946,1,1786,8,0
148.7404297061181,5,3290,9,0
1124.672026610027,2,575,1,0
928.1117545162775,3,3472,19,0
483.03781887471587,3,1409,10,0
82.98660660389713,3,2112,19,0
21.138750503122747,2,2260,10,0
114.33602235957866,3,2117,6,0
93.09879873070868,2,1148,20,0
211.52087128218585,2,377,10,0
451.1559051768931,3,3368,4,0
586.261508639293,0,1382,22,0
559.0361033904065,0,2573,11,0
133.7340886463701,3,1810,17,0
348.69032100330224,1,2116,23,0
112.55390193562846,2,1903,21,0
18.851763569767893,2,3342,4,0
362.7612045875467,4,1157,14,0
2.9628485097760517,2,1086,11,0
157.8744767820447,1,161,0,0
119.8654595314536,1,3098,17,0
354.64141660244144,0,759,5,0
436.0451229392576,0,2749,5,0
108.76247973472536,0,1310,10,0
500.7993947682406,1,3518,10,0
221.11952932747243,0,830,1,1
177.35395898087936,2,849,5,0
389.50540518621455,1,2886,0,0
354.1943176466245,2,1977,22,0
1311.4678178591969,4,249,15,0
76.53001331954265,1,1115,2,0
325.6951196152219,3,3108,23,0
282.23797574694913,2,1031,5,0
739.8788945831851,4,1530,2,0
51.00958627340354,4,1345,18,0
418.05390219434327,4,2250,7,0
251.9855043157046,2,2893,21,0
96.33685831110567,3,3625,1,0
192.98437237163182,2,2592,18,0
121.83906745619186,0,1678,14,0
259.76014415912175,2,3328,21,0
659.4691741559313,2,2209,13,0
482.69964044661356,4,3102,1,1
299.67549813821984,3,1481,22,0
450.01862550473106,0,2310,0,1
15.756268941817622,1,10,23,0
79.52522512917663,2,715,18,0
203.18317074099414,3,359,21,0
111.42141914274448,3,1300,6,0
60.181195151997485,2,1881,15,0
528.8441071923311,1,2172,3,1
116.94092715150072,1,630,14,0
89.5653354002856,2,268,19,0
339.61568607932395,3,278,4,1
42.91326598620729,1,1024,21,0
788.2691687860824,1,76,0,0
606.8097195825696,0,526,11,0
368.91088687629224,2,618,8,0
33.68661394938409,5,1200,18,0
448.66842182730113,1,1718,17,0
495.0113046647727,2,3108,6,0
438.0011528506634,1,1981,10,0
36.29994809864735,1,1591,10,0
309.76981019559275,1,270,19,0
539.3178024508817,2,2,19,0
258.36567390197786,2,1280,14,0
311.8829417945013,1,1538,22,0
183.948038628197,0,2621,16,0
225.6827929306921,0,1387,2,0
10.49449302135589,4,1131,10,0
305.63246810643255,3,1158,12,0
25.486771495027103,3,1433,5,0
171.28661365799252,2,1475,13,0
103.87106784441066,1,535,10,0
236.51965576249648,3,1609,12,0
42.95898599538827,2,2399,16,0
624.8948093175844,2,3100,1,1
983.6899561330207,3,537,1,1
53.506432373927964,2,2915,13,0
33.049306475827585,0,3137,3,0
47.17706871295437,3,1218,3,0
628.982565109175,3,3279,13,0
225.35320563217218,2,3371,13,0
188.9170944916755,4,1064,6,0
33.853811758204785,0,464,15,0
314.5663128924423,2,23,13,0
607.4850794090044,2,689,4,0
528.402606623338,2,128,6,0
295.09373188949985,3,1287,16,0
23.478870652018255,0,2083,14,0
35.76922159375818,0,2535,23,0
15.169853043587844,0,101,6,0
89.311325232329,2,737,9,0
43.737229951027786,1,2789,17,0
90.35100424539414,1,611,10,0
145.86822455236907,2,1106,21,0
859.32060687327,5,1341,13,0
282.77197827080334,4,2003,3,0
540.4952829156251,3,2378,2,0
371.7261487728351,1,196,23,0
35.80508549782158,1,2462,13,0
399.45141908019974,1,1533,19,0
96.51600653598392,3,1505,2,0
305.75283312604955,1,2116,20,0
125.09221290689322,0,1417,2,0
1818.857652510444,5,1297,19,0
91.77478290184186,1,1323,11,0
98.18913484503611,2,2919,9,0
1318.8741420730307,1,871,2,1
7.485948384739496,0,2189,17,0
357.8989671726352,0,185,11,0
387.651528483952,0,1690,23,0
543.0599755385457,2,1213,3,0
1100.0099038532414,2,3646,18,0
3030.9490827792074,2,1043,0,1
20.251437271984113,2,2129,16,0
517.5208364094635,1,498,7,0
311.80028044348984,3,1566,10,0
312.67707336980845,2,1663,4,0
41.21016828049916,4,218,4,0
315.10710864233346,3,525,12,0
1213.3678496743728,1,1362,3,0
728.5076631395503,1,121,12,0
173.48019226409906,2,2517,15,0
12.230340448521575,3,3444,11,0
134.96313514539588,3,1506,13,0
525.2837008681727,2,2227,20,0
362.69470079611887,0,2159,20,0
184.49142746536623,1,2057,8,0
17.003340562049953,3,222,5,0
167.00575741973609,4,797,7,0
189.91206788905345,2,861,15,0
791.6504444674198,4,2670,18,0
307.40182863239835,3,3180,1,0
112.03862599507295,1,3409,5,0
656.6842420312336,2,2252,2,1
20.50141757709573,3,2575,18,0
1078.8160962543839,2,2501,18,0
133.91421113268888,2,1698,12,0
194.95008420540154,2,2994,16,0
131.68359878054414,1,2243,20,0
344.1943219739273,3,2309,7,0
325.6189435374297,4,866,8,0
376.9192958450222,1,1033,22,0
93.65113591056613,1,1240,4,0
113.79384063499764,1,923,7,0
40.14556653135909,2,3185,8,0
319.7070404398948,3,1653,15,0
12.183207346306576,2,340,15,0
273.153987682236,4,2095,11,0
611.3652639733176,2,830,10,0
664.460597181517,1,813,17,0
178.82670083836288,4,489,12,0
184.469251139814,1,1346,2,0
24.027797153903315,2,791,17,0
333.29507242871006,5,3170,10,0
516.5459400550005,0,3517,10,0
84.1742258260026,2,93,4,0
164.09177816271264,2,1835,2,0
547.6060509860722,1,1276,1,0
628.965244630638,4,1187,14,0
83.5889425365331,7,1182,4,0
239.93297329981073,5,2627,4,0
64.1411225209694,2,138,20,0
32.23506397991761,4,3456,15,0
726.1421324670956,3,312,16,0
515.286563470418,2,2338,6,0
428.1785371185475,2,2113,1,0
14.998657523670387,1,3270,13,0
556.8486818763909,2,1707,17,0
172.89955771257044,5,3600,11,0
125.74530580651273,0,703,16,0
237.21236554569342,0,961,5,0
28.739659856393565,3,1561,4,0
423.972108909257,2,1274,20,0
707.910678050041,2,539,4,1
61.95603318163879,4,117,21,0
62.562282006483095,2,2940,6,0
61.0937071557523,1,2615,17,0
17.607458466095853,4,486,19,0
265.8728546094085,0,1387,10,0
550.4279834532804,3,1050,4,0
5.2959352247496385,1,784,5,0
15.073830225225066,3,3060,6,0
255.1300250138568,2,2925,2,0
513.6001793449528,2,620,2,0
118.68661386865499,2,1517,1,0
129.0569578145552,2,1381,19,0
272.1595308297151,0,3484,3,0
96.14956286025881,2,1500,4,0
8.09063289489954,2,414,1,0
398.66644724318684,2,3194,15,0
294.76915732387266,0,3533,11,0
260.7906562196598,2,429,14,0
406.07164100369965,3,243,3,0
337.3921855304647,2,3475,2,0
69.15695978428045,1,1805,13,0
130.38216441206274,0,2300,12,0
40.4402794485232,0,1099,5,0
41.72931853339272,1,112,3,0
338.2848303559954,2,782,0,0
1348.0578987941774,1,970,1,1
986.8907688212407,0,1634,23,0
296.9384916062308,1,360,11,0
61.03953075400402,3,767,2,0
33.49754033998127,0,919,22,0
502.7550107594475,1,168,17,0
259.3632514746346,1,3322,13,0
288.9243231527973,2,2806,4,0
456.2387317960883,2,2261,22,0
364.48710084060673,1,3515,0,0
539.5595602112112,1,788,13,0
17.35671998397894,2,1952,11,0
412.9277289887711,2,1870,0,0
570.8463765296111,0,2840,23,0
101.11844088795863,3,2094,1,0
306.86833432327893,3,1042,11,0
113.13417714801798,3,879,12,0
950.8191013805746,1,758,19,0
10.198472048546023,1,1374,14,0
260.10223809989833,1,3292,15,0
54.637749722591984,3,688,18,0
373.6679077837307,0,398,4,0
58.03548202366628,1,1974,1,0
80.51416999247019,2,2709,5,0
204.58551194944576,4,98,7,0
738.9492421612421,4,3077,20,0
71.36843487236592,0,1920,6,0
46.72960219855878,9,2207,20,0
426.85866501787046,0,87,12,0
208.31610405093807,0,1767,5,0
728.3938609068014,0,3192,8,0
47.56318986383117,0,443,11,0
311.47640836963615,0,2220,9,0
79.53327692413868,4,3648,10,0
51.15125169869841,1,682,0,0
345.0627136145436,2,2283,9,0
270.1876868032991,2,3550,15,0
421.7379194171599,1,121,18,0
111.08553295219717,3,497,9,0
178.24676606686404,1,612,14,0
155.99607634324906,0,2470,13,0
1242.23212367755,3,135,2,0
260.4091021387184,4,315,0,1
104.78948201347498,1,2117,7,0
131.34142678783687,2,2246,0,0
249.44296096347566,2,2865,19,0
236.26488177516495,2,11,23,1
740.5562750152034,0,869,6,0
92.64538690734328,2,3202,11,0
678.4782407180005,0,735,2,0
32.76875132822932,2,1134,22,0
320.62521711573527,4,3099,4,0
712.5000246700516,1,3472,7,0
55.44720342034468,1,1344,10,0
1035.6868308828784,1,3266,18,0
180.92797926579956,2,1969,11,0
874.0527992773262,3,3418,19,0
338.86379113210677,1,16,6,0
107.68334230135977,3,3145,13,0
62.588272761878045,4,2996,1,0
108.6075031131514,1,1652,21,0
46.93198498244704,2,1225,0,1
46.59920094267115,3,1188,8,0
33.16567091967891,3,7,21,0
164.94455183753738,0,2109,11,0
476.27119048340995,2,3424,5,0
45.72989075688844,3,925,5,0
41.88913475068666,4,2533,21,0
309.3665276681317,2,632,18,0
65.88853918167857,1,3523,19,0
30.812556627361467,3,1438,5,0
54.76196234106525,2,936,16,0
772.0481714261018,1,3103,16,0
516.9016925569621,4,560,22,0
131.11671657605825,5,91,16,0
319.9778196252534,2,1542,20,0
231.18714291350895,1,446,9,0
339.14632393386205,3,1309,10,0
344.3450006612553,3,1417,7,0
297.2509598144091,2,950,21,0
92.81530925374717,3,1906,13,0
11.936265410712949,0,3211,18,0
182.40299772421972,4,1811,17,0
664.8503506369648,1,330,14,0
252.84047610037163,0,3205,17,0
535.8364925689909,2,2007,19,0
1434.7277255872696,2,3398,16,0
53.60030558584603,0,1554,4,0
353.080141695596,3,1045,3,0
336.5276508482607,4,1935,10,0
1172.939355250743,2,3003,15,0
1272.1734127930833,0,2527,6,0
348.15774469100893,2,3530,15,0
83.7613494468294,3,2566,5,0
480.67291449263274,2,2584,19,0
33.96039712025859,2,2273,9,0
455.1934351834016,3,2620,10,0
723.0381430899572,2,1820,14,0
144.78488005210883,1,1756,11,0
298.7912287706344,1,3402,22,0
168.7108070094211,3,1815,15,0
172.7506394475396,1,1582,22,0
111.48040390598615,4,2416,17,0
430.80881322387046,1,1829,6,0
825.4904469804525,3,3214,13,0
847.8012002758484,2,1223,8,0
57.63204556205916,3,1023,21,0
623.2178516872951,1,1651,5,0
401.1729166605363,1,3108,10,0
87.44173433318868,4,2514,12,0
20.896552810574534,1,572,21,0
93.5913093789855,1,438,17,0
729.8362787229636,3,757,11,0
639.9939447595345,0,591,0,1
383.0218300655177,2,881,21,0
89.1792911666305,1,2239,8,0
381.23487034152726,3,2145,17,0
8.557346638327754,1,2552,20,0
141.155374411397,1,3439,14,0
295.6547441746262,3,888,8,0
47.38114979739475,1,2198,9,0
519.4877223683017,3,43,1,0
80.3761078416638,3,1321,13,0
316.9082763316583,4,913,20,0
155.8575781195438,3,2367,10,0
271.93449493253496,3,218,12,0
34.10200909384044,0,2536,1,0
5.117236395879541,3,2194,20,0
720.9352759666459,2,2376,6,0
94.26121077993456,4,2307,14,0
881.6860330775396,1,2614,4,1
2201.7001700625997,1,119,11,0
71.26070869643699,0,1166,6,0
92.43513230552287,2,290,4,0
326.1769124182972,0,1663,14,0
1009.5924630091235,2,225,6,0
742.4192334961384,2,894,21,0
209.67444648040254,1,3301,22,0
475.58502244290975,0,2801,20,0
43.76652057822276,4,1281,1,0
1137.4489104541242,3,245,1,0
1000.2290557601282,2,2224,18,0
87.76241016817951,0,3427,3,1
106.75535277140175,1,522,1,0
31.659824982378673,0,1619,13,0
95.11991772092368,3,1163,14,0
507.77378259515734,2,119,23,0
142.59681661066898,0,1602,11,0
73.25734867478164,1,2307,3,1
125.66794476949478,3,571,14,0
1195.109427271704,1,1897,5,0
830.6113153097265,2,1216,3,1
161.4389781893739,1,943,9,0
88.84470877190607,2,1154,2,1
1284.4220227386072,3,2206,8,0
515.8578915113588,1,261,22,0
99.16739513262151,2,390,4,0
21.793368578988073,1,645,23,0
17.487599763235316,2,3596,21,0
38.47895376335415,2,132,6,0
